name,url,store_id,store_name,size,updated
PriceFull7290027600007-005-485-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-485-20260916-030000.gz?sv=2014-02-14&sr=b&sig=AcygrNTO%2FRBstdr7k0B3HC6Y5urC0nbeB0jj1VcEQXM%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,485,485 - BE אשדוד בלה,189.44 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-507-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-507-20260916-030000.gz?sv=2014-02-14&sr=b&sig=AoFjbGdgPQYNbR%2BTtUy2FtrOLIlf8xQD0%2F1XLRLXscg%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,507,507 - BE פארם נאות שמיר,182.73 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-518-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-518-20260916-030000.gz?sv=2014-02-14&sr=b&sig=gIIKiUc8YHn6WwAPPqYflv%2BKlMMsTIyBwshpv4wVGbw%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,518,518 - Be כפר קרע,180.31 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-601-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-601-20260916-030000.gz?sv=2014-02-14&sr=b&sig=LHgzsf7LN%2FhGwMN3aj%2FqSfPAYNJfZW1nPgEGjI7UWhA%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,601,601 - BE פרדס חנה,190.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-602-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-602-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZQQVnEtw2ZpDxYntItVZCX%2Ff80E1fgf%2Fgx8rID5C3jM%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,602,602 - BE (פ.י) אשקלון מרינה,167.63 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-613-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-613-20260916-030000.gz?sv=2014-02-14&sr=b&sig=3ty6Qzz%2BNF1P1%2FOBFWp0y2kRySRLhzUrlW%2BZnHb%2BoA0%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,613,613 - BE נהריה,199.77 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-614-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-614-20260916-030000.gz?sv=2014-02-14&sr=b&sig=CfCKGJZx9yuAzCLZimUGPBQnjKeop3IzTLGFHDLq%2FV0%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,614,614 - BE נתניה,190.51 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-615-20260916-034000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-615-20260916-034000.gz?sv=2014-02-14&sr=b&sig=ZJNAjGA6BO9EICu8manDlNuLGTUDUlAfNaiLES73uxk%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,615,615 - BE כפר סבא,275.84 KB,9/16/2026 3:40:00 AM
PriceFull7290027600007-005-617-20260818-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-617-20260818-030000.gz?sv=2014-02-14&sr=b&sig=TnQmtTxN2zsGNjY3dHh97mQcr9XVDkVjFu0lro7DXkk%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,617,,154.58 KB,8/18/2026 3:00:00 AM
PriceFull7290027600007-005-618-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-618-20260916-030000.gz?sv=2014-02-14&sr=b&sig=vkzLYyRlHZO9GRaInOIFCD%2BgU%2FFcCt%2BVC9thGk0e2Ms%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,618,618 - BE ראשון לציון,238.37 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-620-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-620-20260916-030000.gz?sv=2014-02-14&sr=b&sig=hGmSJ80QKsWItr5ixDskmwNh5YxWr2f3pQCJDpdUEgw%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,620,620 - BE מלכת שבא אילת,289.91 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-621-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-621-20260916-030000.gz?sv=2014-02-14&sr=b&sig=djexH%2FZlnT%2Fy6R5krMBy7GFpHVkq1wQi5vdKCfcAMaY%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,621,621 - BE סינמה סיטי נתניה,214.57 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-623-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-623-20260916-030000.gz?sv=2014-02-14&sr=b&sig=M2tbENOcENCOV0i0cUAcIjJ69mIsae3PVpfc3%2Fh58To%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,623,623 - BE סביונים,233.72 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-631-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-631-20260916-030000.gz?sv=2014-02-14&sr=b&sig=2T%2F6FXqQ3TbojiXhunqZ7f6JF9WPyFqiD08gNSFoyu8%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,631,631 - סניף וולפסון,226.83 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-633-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-633-20260916-030000.gz?sv=2014-02-14&sr=b&sig=qt8Jmawvlo1wHSEcnk4YJHJL8YUzTlFUXXtYjnmaQZo%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,633,633 - BE נשר תל-חנן,231.52 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-634-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-634-20260916-030000.gz?sv=2014-02-14&sr=b&sig=PZZRaevyZtD9aoCbjGo5wr14B7erh9JEaqQGylf49KU%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,634,634 - BE בת ים,263.38 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-635-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-635-20260916-030000.gz?sv=2014-02-14&sr=b&sig=9Pi%2FPrRI%2FdhV5d1G5vMS3XG2sdOcUSfMJ6Yb4bx8sFw%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,635,635 - BE 16 ראש-פינה,206.63 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-637-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-637-20260916-030000.gz?sv=2014-02-14&sr=b&sig=KUt%2FQ1DWBszlVmQV4vDOikP94C9tRKK1PRnfezh310c%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,637,637 - BE רעננה,206.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-638-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-638-20260916-030000.gz?sv=2014-02-14&sr=b&sig=5ytAsuECgMmDAe%2BspHnRpmgDrIkCPUTSOwMTME7GmMk%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,638,638 - BE   משמר השרון,256.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-639-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-639-20260916-030000.gz?sv=2014-02-14&sr=b&sig=hsPu8IXrnQEwMPl4L%2FELwigWofon%2F83BsROfoAI%2BJJM%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,639,639 - BE אריאל,249.15 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-640-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-640-20260916-030000.gz?sv=2014-02-14&sr=b&sig=uDgG%2FFbN3BOzaHlLYgerhpBrSWsX7NI6rA7vATHxwfs%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,640,640 - BE דלית אל כרמל,194.45 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-641-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-641-20260916-030000.gz?sv=2014-02-14&sr=b&sig=8XXSs9cfrFvTrO9s05O9pb%2FYScVsy%2B5O4MPg5uCXNK4%3D&se=2026-09-16T06%3A06%3A08Z&sp=r,641,641 - BE גבעתיים,174.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-642-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-642-20260916-030000.gz?sv=2014-02-14&sr=b&sig=7LJLi0P7HkQR1kg%2F981F1UtDTktEJVAMxGR9TnZbVeo%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,642,642 - BE אלונים- טבעון,213.77 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-643-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-643-20260916-030000.gz?sv=2014-02-14&sr=b&sig=fDa%2Fa3GtecnI1lwSXJ1OsyV%2BCBH%2FERD9rTNwDPSxprQ%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,643,643 - BEפתח תקוה,262.68 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-645-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-645-20260916-030000.gz?sv=2014-02-14&sr=b&sig=5xjKdICVzlZ6iIahYmCr6ydpPdv54AdEForz7zi%2Beck%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,645,645 - BE גבעת שמואל,250.11 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-648-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-648-20260916-030000.gz?sv=2014-02-14&sr=b&sig=z%2FlsUkgPUutBd0wSl9UcmucNolzjfhY6saZ9muwVh4E%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,648,648 - BE מאיר-כפר סבא,196.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-649-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-649-20260916-030000.gz?sv=2014-02-14&sr=b&sig=iRmO0S9JGjx22bb4ggbyKVHfAFMCqEokU%2BKEUIBs20s%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,649,649 - BE עכו,193.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-650-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-650-20260916-030000.gz?sv=2014-02-14&sr=b&sig=4NJ4SLy8ae7Lvt86Gf9u1DtelAqf6uTATbbWuS%2FxB7w%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,650,650 - BE חיפה,288.7 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-651-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-651-20260916-030000.gz?sv=2014-02-14&sr=b&sig=aKzyrkM9YADVlru4r9Gzk727Is%2BrBtyaN%2F7jDjafpj4%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,651,651 - BE דרורים,236.03 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-652-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-652-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Ez4PpsRVeGAbAbBB8%2BOc5re3taQSfwLv7hCTFx%2FHteg%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,652,652 - BE מודיעין,217.49 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-653-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-653-20260916-030000.gz?sv=2014-02-14&sr=b&sig=l4hDXdLnAUzKN1qWVFUl9pWkArohk9Fup2LPMbX6OVg%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,653,653 - BE בני-ברק,148.04 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-654-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-654-20260916-030000.gz?sv=2014-02-14&sr=b&sig=eO%2BVjbdaUatg3FPx7boEQnNOZncSAahKjH6c76VhYaU%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,654,654 - BE אם המושבות,246.1 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-655-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-655-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jmq8qnn%2BbQKPgFMPdR1wph5vGZXYuHny9gTFKI%2FzouE%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,655,655 - BE רחובות מזרח,191.81 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-656-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-656-20260916-030000.gz?sv=2014-02-14&sr=b&sig=H5tN8ETsQjNi7xko11tGHtBoXhJ4roAdHp1QoyusyG8%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,656,656 - סניף בן יהודה,96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-657-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-657-20260916-030000.gz?sv=2014-02-14&sr=b&sig=0rbwxbbiXZOb4%2BJlzKKTM5A24C8I4rcLEtFWnV0vpU0%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,657,657 - Be קריית שמונה,183.26 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-658-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-658-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZSxVaJ3FEyKt8P7%2Fy5Hs4aiL3XTiu2PNjRYEwCapq4I%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,658,658 - BE קריית אתא,234.44 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-659-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-659-20260916-030000.gz?sv=2014-02-14&sr=b&sig=zi7XKp7GWCN0RSfXt5Xyqp4qPKbfj5%2FZu1%2F%2FdKvTPdM%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,659,659 - BE  הדר,194.78 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-660-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-660-20260916-030000.gz?sv=2014-02-14&sr=b&sig=NL%2FppDbkeOLvH3XvBZOqtwnW24u30VTHP7HI6X%2F4xEc%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,660,660 - סניףרמת השרון,180.11 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-662-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-662-20260916-030000.gz?sv=2014-02-14&sr=b&sig=7A1nnizvhGt5iRoQ3GXV%2BRofy9RAlIZvxHu3gt4YFUg%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,662,662 - BE ביתחולים אשדוד,176.56 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-664-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-664-20260916-030000.gz?sv=2014-02-14&sr=b&sig=zm6LuVTiEocYXSQVScLVKyCViEi5j3gFpiU88GXESg8%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,664,664 - BE בית חולים שעריצדק ירושלים,123.33 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-665-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-665-20260916-030000.gz?sv=2014-02-14&sr=b&sig=T%2FLhivUtDJfB3NrnBoXXXVXNwIZBfBjCdi4iLzoBUzs%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,665,665 - BE חשמונאים,198.86 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-667-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-667-20260916-030000.gz?sv=2014-02-14&sr=b&sig=CI1grp7FX0Fkp9JWtUTnRr%2Fi%2Fy4wI53Sx4x74xdnjfk%3D&se=2026-09-16T06%3A06%3A29Z&sp=r,667,667 - BE מדיקל הלל יפה חדרה,153.43 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-668-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-668-20260916-030000.gz?sv=2014-02-14&sr=b&sig=z0yiTjB1s3KLcfkmaB2gy%2F%2Bh8W1p7NEpg2JWrooqSqE%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,668,668 - BE קריית השרון נתניה,206.47 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-670-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-670-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Swzh6iVlCt8HDCfbt04fd2DLh%2BlmV77KS76aTSa%2FYS4%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,670,670 - BE (פ.י) איכילוב,222.4 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-672-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-672-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Hgiwe1KNVwKFTx5xvy%2B1wmVTUDlwEa0%2Fd0QlVZBSEy8%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,672,672 - סניף אשדוד סיטי,241.12 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-673-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-673-20260916-030000.gz?sv=2014-02-14&sr=b&sig=74lreVk1L0FsYYrhxGOlkH3Smxa6zjOIHFL8wdXs1ko%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,673,673 - BE 59 פנורמה חיפה,213.4 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-674-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-674-20260916-030000.gz?sv=2014-02-14&sr=b&sig=o8sVaYlab1XtEcSrsZnkv0mzYmr%2FnrZiZ48JMbrp3B0%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,674,674 - BE  תל ברוך,224.67 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-675-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-675-20260916-030000.gz?sv=2014-02-14&sr=b&sig=IOABLy8BOe3KKb4xuJLDJibre2hDs4Wk1x8hNeLKddE%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,675,675 - BE 61 שרונים,191.14 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-676-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-676-20260916-030000.gz?sv=2014-02-14&sr=b&sig=N9XeqpbiFCw4wvp8EuUKkp6n%2B4KGai9x9WRzJNUO6jw%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,676,676 - BE יוקנעם,214.64 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-677-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-677-20260916-030000.gz?sv=2014-02-14&sr=b&sig=VUJ4gEPIjB%2FdwKNSHZjYF%2BhoeCeLAbmnGdbkI7dXWQ0%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,677,677 - BE הרצליה,210.93 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-679-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-679-20260916-030000.gz?sv=2014-02-14&sr=b&sig=yQH79sP%2FPWgGyxADoTnPIm9cYc7DE%2BbdW5caSldEEUs%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,679,679 - BE כרכור מדיקל,116.22 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-681-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-681-20260916-030000.gz?sv=2014-02-14&sr=b&sig=xyDMeN90pdAB4lKBqAzPsXSZARoooIWGgq66FOW2Uaw%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,681,681 - BE שהם,170.59 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-682-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-682-20260916-030000.gz?sv=2014-02-14&sr=b&sig=HiNfuSxmtvaOqzotb2qwysrHSMO0oFbj9nm7%2Fbd%2BwxA%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,682,682 - BE כפר סבא צפון,165.62 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-684-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-684-20260916-030000.gz?sv=2014-02-14&sr=b&sig=7NB7svYr1SuRKd52jy6H%2FYtCjYH6CyX%2BcjVjau8vk4I%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,684,684 - Be  שדרות,219.95 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-685-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-685-20260916-030000.gz?sv=2014-02-14&sr=b&sig=nYWU5e4GL3YSH%2FODdxpllfT%2Fb9G2wjjU1%2FZ7wH6gl6g%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,685,685 - BE  אזורי חן,169.65 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-688-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-688-20260916-030000.gz?sv=2014-02-14&sr=b&sig=MW2xRhw%2BCVApaztxkRBkG4v8pK546lif8GiYlzkpczw%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,688,688 - BE  מדיקל-בלינסון פ&quot;ת,99.54 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-691-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-691-20260916-030000.gz?sv=2014-02-14&sr=b&sig=vZGN6iU4IajQrEkO4HaMD2GxvCA3ETuT7db6C%2Bi9nGU%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,691,691 - Be (פ.י) אשדוד מדיקל,87.46 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-695-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-695-20260916-030000.gz?sv=2014-02-14&sr=b&sig=oWReSn%2F0MPQZaVbFS8PtMO%2Fa8iYxI5RLmtR5aIlXDbw%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,695,695 - BE  אסותא רמת החייל,123.38 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-696-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-696-20260916-030000.gz?sv=2014-02-14&sr=b&sig=WziVCjmeykN3Tsydg0RJQSlEA2cD3VlB1tRkDyKNDFM%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,696,696 - BE מדיקל-אלעד,133.51 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-697-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-697-20260916-030000.gz?sv=2014-02-14&sr=b&sig=LNoWMLYn06g2cSPYQa86n679PLPgRqmznm6LHKeatJs%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,697,697 - BE  ירכא,207.38 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-698-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-698-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZWg8Xl6YKnHVDlBKy26xFiP%2BCeewFAL196lKBNgczgo%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,698,698 - BE כרמיאל,232.67 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-712-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-712-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jVrR%2FRLmAQBq2tGqutV%2BBKEUf2SyDBmDPOY%2BsxmgGJ4%3D&se=2026-09-16T06%3A06%3A54Z&sp=r,712,712 - BE עין הים חדרה,176.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-713-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-713-20260916-030000.gz?sv=2014-02-14&sr=b&sig=pHgLnG39baO1r%2BD99WIj9EvFRtKvTcXLDnuDsm%2BPjko%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,713,713 - BE אור ים,180.43 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-714-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-714-20260916-030000.gz?sv=2014-02-14&sr=b&sig=0QU2Heqr8qJ7OYTvc4BtPXKBUTKiWbUVdwBmtN%2FQuDQ%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,714,714 - Be סכנין,217.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-715-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-715-20260916-030000.gz?sv=2014-02-14&sr=b&sig=njqNzWaPC3nvHYkBqBvfWMNtnNTDyETK%2FY3td%2FItrOQ%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,715,715 - BE אגמים,147.44 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-716-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-716-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1ypH%2FrjnfJzCVYhDLjgcBYbDPOw0nPIRrQu0eSBcbXc%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,716,716 - Be mall 7  באר שבע,195.84 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-748-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-748-20260916-030000.gz?sv=2014-02-14&sr=b&sig=9%2FtL74B3SEQAjrDHbAId21x6b180v4tl%2BmDFtw40qEQ%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,748,748 - BEשבעת הכוכבים אילת,213.98 KB,9/16/2026 3:00:00 AM
